symbol,start_time_utc8,end_time_utc8,direction,spike_size_pips,duration_minutes,candle_count,opposing_candles,elbow_type
XAUUSD,2026-02-02 09:46:00+08:00,2026-02-02 09:51:00+08:00,bull,4663.0,6,6,3,Double
XAUUSD,2026-02-02 09:52:00+08:00,2026-02-02 09:57:00+08:00,bull,2187.0,6,6,3,Double
XAUUSD,2026-02-02 09:58:00+08:00,2026-02-02 10:02:00+08:00,bear,3394.0,5,5,3,Double
XAUUSD,2026-02-02 10:03:00+08:00,2026-02-02 10:06:00+08:00,bear,2194.0,4,4,1,Single
XAUUSD,2026-02-02 10:07:00+08:00,2026-02-02 10:11:00+08:00,bear,5659.0,5,5,3,Double
XAUUSD,2026-02-02 10:12:00+08:00,2026-02-02 10:15:00+08:00,bear,3720.0,4,4,3,Double
XAUUSD,2026-02-02 10:16:00+08:00,2026-02-02 10:21:00+08:00,bear,3867.0,6,6,3,Double
XAUUSD,2026-02-02 10:22:00+08:00,2026-02-02 10:34:00+08:00,bear,7238.0,13,13,3,Double
XAUUSD,2026-02-02 10:35:00+08:00,2026-02-02 10:42:00+08:00,bull,3017.0,8,8,3,Double
XAUUSD,2026-02-02 10:43:00+08:00,2026-02-02 10:52:00+08:00,bear,5492.0,10,10,3,Double
XAUUSD,2026-02-02 10:53:00+08:00,2026-02-02 10:58:00+08:00,bear,3633.0,6,6,3,Double
XAUUSD,2026-02-02 10:59:00+08:00,2026-02-02 11:05:00+08:00,bear,5323.0,7,7,3,Double
XAUUSD,2026-02-02 11:06:00+08:00,2026-02-02 11:13:00+08:00,bear,17863.0,8,8,3,Double
XAUUSD,2026-02-02 11:14:00+08:00,2026-02-02 11:22:00+08:00,bull,9185.0,9,9,3,Double
XAUUSD,2026-02-02 11:23:00+08:00,2026-02-02 11:28:00+08:00,bear,6161.0,6,6,3,Double
XAUUSD,2026-02-02 11:29:00+08:00,2026-02-02 11:33:00+08:00,bear,4180.0,5,5,3,Double
XAUUSD,2026-02-02 11:34:00+08:00,2026-02-02 11:40:00+08:00,bear,5035.0,7,7,3,Double
XAUUSD,2026-02-02 11:41:00+08:00,2026-02-02 11:46:00+08:00,bear,2887.0,6,6,3,Double
XAUUSD,2026-02-02 11:47:00+08:00,2026-02-02 11:52:00+08:00,bull,3247.0,6,6,3,Double
XAUUSD,2026-02-02 11:53:00+08:00,2026-02-02 11:58:00+08:00,bull,2256.0,6,6,3,Double
XAUUSD,2026-02-02 11:59:00+08:00,2026-02-02 12:02:00+08:00,bull,2693.0,4,4,1,Single
XAUUSD,2026-02-02 12:03:00+08:00,2026-02-02 12:11:00+08:00,bear,3486.0,9,9,3,Double
XAUUSD,2026-02-02 12:12:00+08:00,2026-02-02 12:21:00+08:00,bull,3595.0,10,10,3,Double
XAUUSD,2026-02-02 12:22:00+08:00,2026-02-02 12:25:00+08:00,bear,1666.0,4,4,1,Single
XAUUSD,2026-02-02 12:26:00+08:00,2026-02-02 12:34:00+08:00,bull,4712.0,9,9,3,Double
XAUUSD,2026-02-02 12:35:00+08:00,2026-02-02 12:39:00+08:00,bull,1517.0,5,5,3,Double
XAUUSD,2026-02-02 12:41:00+08:00,2026-02-02 12:52:00+08:00,bear,5285.0,12,12,3,Double
XAUUSD,2026-02-02 12:53:00+08:00,2026-02-02 13:01:00+08:00,bull,4072.0,9,9,3,Double
XAUUSD,2026-02-02 13:02:00+08:00,2026-02-02 13:08:00+08:00,bull,1999.0,7,7,3,Double
XAUUSD,2026-02-02 13:09:00+08:00,2026-02-02 13:13:00+08:00,bull,2308.0,5,5,3,Double
XAUUSD,2026-02-02 13:14:00+08:00,2026-02-02 13:18:00+08:00,bear,4596.0,5,5,3,Double
XAUUSD,2026-02-02 13:19:00+08:00,2026-02-02 13:24:00+08:00,bull,2626.0,6,6,3,Double
XAUUSD,2026-02-02 13:25:00+08:00,2026-02-02 13:30:00+08:00,bear,2429.0,6,6,0,None
XAUUSD,2026-02-02 13:31:00+08:00,2026-02-02 13:39:00+08:00,bear,5053.0,9,9,3,Double
XAUUSD,2026-02-02 13:40:00+08:00,2026-02-02 13:44:00+08:00,bear,4200.0,5,5,3,Double
XAUUSD,2026-02-02 13:45:00+08:00,2026-02-02 13:48:00+08:00,bear,2008.0,4,4,3,Double
XAUUSD,2026-02-02 13:49:00+08:00,2026-02-02 13:53:00+08:00,bull,2891.0,5,5,3,Double
XAUUSD,2026-02-02 13:54:00+08:00,2026-02-02 13:59:00+08:00,bear,3535.0,6,6,0,None
XAUUSD,2026-02-02 14:00:00+08:00,2026-02-02 14:04:00+08:00,bull,5122.0,5,5,3,Double
XAUUSD,2026-02-02 14:05:00+08:00,2026-02-02 14:12:00+08:00,bull,5636.0,8,8,3,Double
XAUUSD,2026-02-02 14:13:00+08:00,2026-02-02 14:21:00+08:00,bull,6699.0,9,9,3,Double
XAUUSD,2026-02-02 14:22:00+08:00,2026-02-02 14:28:00+08:00,bull,1675.0,7,7,3,Double
XAUUSD,2026-02-02 14:29:00+08:00,2026-02-02 14:33:00+08:00,bear,3103.0,5,5,3,Double
XAUUSD,2026-02-02 14:34:00+08:00,2026-02-02 14:43:00+08:00,bear,3524.0,10,10,3,Double
XAUUSD,2026-02-02 14:44:00+08:00,2026-02-02 14:50:00+08:00,bull,3835.0,7,7,2,Double
XAUUSD,2026-02-02 14:51:00+08:00,2026-02-02 14:53:00+08:00,bear,1570.0,3,3,0,None
XAUUSD,2026-02-02 14:55:00+08:00,2026-02-02 15:00:00+08:00,bear,1820.0,6,6,2,Double
XAUUSD,2026-02-02 15:01:00+08:00,2026-02-02 15:06:00+08:00,bull,2467.0,6,6,3,Double
XAUUSD,2026-02-02 15:07:00+08:00,2026-02-02 15:09:00+08:00,bear,1848.0,3,3,0,None
XAUUSD,2026-02-02 15:11:00+08:00,2026-02-02 15:20:00+08:00,bear,2674.0,10,10,3,Double
XAUUSD,2026-02-02 15:21:00+08:00,2026-02-02 15:26:00+08:00,bear,2115.0,6,6,2,Double
XAUUSD,2026-02-02 15:27:00+08:00,2026-02-02 15:35:00+08:00,bear,4969.0,9,9,3,Double
XAUUSD,2026-02-02 15:36:00+08:00,2026-02-02 15:46:00+08:00,bear,7795.0,11,11,3,Double
XAUUSD,2026-02-02 15:47:00+08:00,2026-02-02 15:54:00+08:00,bear,8053.0,8,8,3,Double
XAUUSD,2026-02-02 15:55:00+08:00,2026-02-02 16:01:00+08:00,bull,5270.0,7,7,3,Double
XAUUSD,2026-02-02 16:02:00+08:00,2026-02-02 16:09:00+08:00,bear,4697.0,8,8,3,Double
XAUUSD,2026-02-02 16:11:00+08:00,2026-02-02 16:16:00+08:00,bull,2950.0,6,6,3,Double
XAUUSD,2026-02-02 16:17:00+08:00,2026-02-02 16:25:00+08:00,bear,9418.0,9,9,3,Double
XAUUSD,2026-02-02 16:26:00+08:00,2026-02-02 16:29:00+08:00,bear,6171.0,4,4,3,Double
XAUUSD,2026-02-02 16:30:00+08:00,2026-02-02 16:33:00+08:00,bull,3649.0,4,4,3,Double
XAUUSD,2026-02-02 16:35:00+08:00,2026-02-02 16:42:00+08:00,bear,7216.0,8,8,3,Double
XAUUSD,2026-02-02 16:43:00+08:00,2026-02-02 16:50:00+08:00,bear,4644.0,8,8,3,Double
XAUUSD,2026-02-02 16:51:00+08:00,2026-02-02 16:55:00+08:00,bear,4119.0,5,5,3,Double
XAUUSD,2026-02-02 16:56:00+08:00,2026-02-02 17:05:00+08:00,bull,5120.0,10,10,2,Double
XAUUSD,2026-02-02 17:06:00+08:00,2026-02-02 17:09:00+08:00,bear,3363.0,4,4,3,Double
XAUUSD,2026-02-02 17:10:00+08:00,2026-02-02 17:17:00+08:00,bear,3744.0,8,8,3,Double
XAUUSD,2026-02-02 17:18:00+08:00,2026-02-02 17:23:00+08:00,bear,2295.0,6,6,3,Double
XAUUSD,2026-02-02 17:24:00+08:00,2026-02-02 17:29:00+08:00,bull,3090.0,6,6,1,Single
XAUUSD,2026-02-02 17:30:00+08:00,2026-02-02 17:36:00+08:00,bear,4166.0,7,7,3,Double
XAUUSD,2026-02-02 17:37:00+08:00,2026-02-02 17:43:00+08:00,bull,4704.0,7,7,3,Double
XAUUSD,2026-02-02 17:44:00+08:00,2026-02-02 17:52:00+08:00,bull,5156.0,9,9,3,Double
XAUUSD,2026-02-02 17:53:00+08:00,2026-02-02 18:02:00+08:00,bear,4941.0,10,10,2,Double
XAUUSD,2026-02-02 18:04:00+08:00,2026-02-02 18:07:00+08:00,bear,2773.0,4,4,3,Double
XAUUSD,2026-02-02 18:08:00+08:00,2026-02-02 18:14:00+08:00,bull,3377.0,7,7,2,Double
XAUUSD,2026-02-02 18:15:00+08:00,2026-02-02 18:18:00+08:00,bear,2193.0,4,4,3,Double
XAUUSD,2026-02-02 18:19:00+08:00,2026-02-02 18:24:00+08:00,bull,3197.0,6,6,1,Single
XAUUSD,2026-02-02 18:25:00+08:00,2026-02-02 18:39:00+08:00,bear,4242.0,15,15,3,Double
XAUUSD,2026-02-02 18:40:00+08:00,2026-02-02 18:47:00+08:00,bull,2645.0,8,8,3,Double
XAUUSD,2026-02-02 18:48:00+08:00,2026-02-02 18:52:00+08:00,bear,2240.0,5,5,3,Double
XAUUSD,2026-02-02 18:53:00+08:00,2026-02-02 18:56:00+08:00,bull,2266.0,4,4,3,Double
XAUUSD,2026-02-02 18:57:00+08:00,2026-02-02 19:01:00+08:00,bull,1865.0,5,5,3,Double
XAUUSD,2026-02-02 19:02:00+08:00,2026-02-02 19:09:00+08:00,bear,3426.0,8,8,3,Double
XAUUSD,2026-02-02 19:10:00+08:00,2026-02-02 19:16:00+08:00,bull,2810.0,7,7,3,Double
XAUUSD,2026-02-02 19:17:00+08:00,2026-02-02 19:29:00+08:00,bull,7385.0,13,13,3,Double
XAUUSD,2026-02-02 19:30:00+08:00,2026-02-02 19:34:00+08:00,bull,2041.0,5,5,3,Double
XAUUSD,2026-02-02 19:35:00+08:00,2026-02-02 19:40:00+08:00,bear,2522.0,6,6,2,Double
XAUUSD,2026-02-02 19:42:00+08:00,2026-02-02 19:48:00+08:00,bear,3056.0,7,7,3,Double
XAUUSD,2026-02-02 19:49:00+08:00,2026-02-02 19:57:00+08:00,bull,3142.0,9,9,3,Double
XAUUSD,2026-02-02 19:58:00+08:00,2026-02-02 20:02:00+08:00,bear,2739.0,5,5,3,Double
XAUUSD,2026-02-02 20:03:00+08:00,2026-02-02 20:07:00+08:00,bear,2168.0,5,5,0,None
XAUUSD,2026-02-02 20:08:00+08:00,2026-02-02 20:16:00+08:00,bull,2728.0,9,9,3,Double
XAUUSD,2026-02-02 20:17:00+08:00,2026-02-02 20:26:00+08:00,bear,4537.0,10,10,1,Single
XAUUSD,2026-02-02 20:27:00+08:00,2026-02-02 20:30:00+08:00,bear,1928.0,4,4,3,Double
XAUUSD,2026-02-02 20:34:00+08:00,2026-02-02 20:37:00+08:00,bull,3039.0,4,4,3,Double
XAUUSD,2026-02-02 20:38:00+08:00,2026-02-02 20:44:00+08:00,bull,3068.0,7,7,3,Double
XAUUSD,2026-02-02 20:45:00+08:00,2026-02-02 20:48:00+08:00,bear,1941.0,4,4,3,Double
XAUUSD,2026-02-02 20:49:00+08:00,2026-02-02 20:52:00+08:00,bear,2895.0,4,4,3,Double
XAUUSD,2026-02-02 20:53:00+08:00,2026-02-02 20:58:00+08:00,bear,2087.0,6,6,3,Double
XAUUSD,2026-02-02 20:59:00+08:00,2026-02-02 21:02:00+08:00,bear,1536.0,4,4,3,Double
XAUUSD,2026-02-02 21:04:00+08:00,2026-02-02 21:09:00+08:00,bear,1458.0,6,6,3,Double
XAUUSD,2026-02-02 21:10:00+08:00,2026-02-02 21:13:00+08:00,bear,2386.0,4,4,3,Double
XAUUSD,2026-02-02 21:14:00+08:00,2026-02-02 21:17:00+08:00,bull,1434.0,4,4,3,Double
XAUUSD,2026-02-02 21:18:00+08:00,2026-02-02 21:22:00+08:00,bull,1550.0,5,5,3,Double
XAUUSD,2026-02-02 21:23:00+08:00,2026-02-02 21:31:00+08:00,bull,2418.0,9,9,3,Double
XAUUSD,2026-02-02 21:33:00+08:00,2026-02-02 21:37:00+08:00,bear,2515.0,5,5,3,Double
XAUUSD,2026-02-02 21:38:00+08:00,2026-02-02 21:41:00+08:00,bear,1110.0,4,4,3,Double
XAUUSD,2026-02-02 21:43:00+08:00,2026-02-02 21:46:00+08:00,bear,818.0,4,4,1,Single
XAUUSD,2026-02-02 21:47:00+08:00,2026-02-02 21:50:00+08:00,bull,1198.0,4,4,3,Double
XAUUSD,2026-02-02 21:52:00+08:00,2026-02-02 21:58:00+08:00,bear,1680.0,7,7,1,Single
XAUUSD,2026-02-02 21:59:00+08:00,2026-02-02 22:03:00+08:00,bull,2603.0,5,5,3,Double
XAUUSD,2026-02-02 22:04:00+08:00,2026-02-02 22:07:00+08:00,bear,2309.0,4,4,0,None
XAUUSD,2026-02-02 22:09:00+08:00,2026-02-02 22:15:00+08:00,bull,2514.0,7,7,3,Double
XAUUSD,2026-02-02 22:16:00+08:00,2026-02-02 22:25:00+08:00,bull,2983.0,10,10,3,Double
XAUUSD,2026-02-02 22:26:00+08:00,2026-02-02 22:33:00+08:00,bull,1650.0,8,8,3,Double
XAUUSD,2026-02-02 22:34:00+08:00,2026-02-02 22:38:00+08:00,bear,1245.0,5,5,3,Double
XAUUSD,2026-02-02 22:41:00+08:00,2026-02-02 22:50:00+08:00,bull,3261.0,10,10,3,Double
XAUUSD,2026-02-02 22:51:00+08:00,2026-02-02 22:55:00+08:00,bull,1934.0,5,5,3,Double
XAUUSD,2026-02-02 22:56:00+08:00,2026-02-02 22:59:00+08:00,bear,2215.0,4,4,3,Double
XAUUSD,2026-02-02 23:00:00+08:00,2026-02-02 23:06:00+08:00,bear,7487.0,7,7,3,Double
XAUUSD,2026-02-02 23:07:00+08:00,2026-02-02 23:14:00+08:00,bull,4865.0,8,8,3,Double
XAUUSD,2026-02-02 23:15:00+08:00,2026-02-02 23:26:00+08:00,bear,6218.0,12,12,3,Double
XAUUSD,2026-02-02 23:27:00+08:00,2026-02-02 23:34:00+08:00,bear,5270.0,8,8,3,Double
XAUUSD,2026-02-02 23:35:00+08:00,2026-02-02 23:43:00+08:00,bear,4546.0,9,9,1,Single
XAUUSD,2026-02-02 23:44:00+08:00,2026-02-02 23:51:00+08:00,bull,3541.0,8,8,2,Double
XAUUSD,2026-02-02 23:52:00+08:00,2026-02-02 23:58:00+08:00,bull,2865.0,7,7,3,Double
XAUUSD,2026-02-02 23:59:00+08:00,2026-02-03 00:04:00+08:00,bull,2885.0,6,6,2,Double
XAUUSD,2026-02-03 00:05:00+08:00,2026-02-03 00:13:00+08:00,bull,3431.0,9,9,2,Double
XAUUSD,2026-02-03 00:14:00+08:00,2026-02-03 00:24:00+08:00,bear,5102.0,11,11,3,Double
XAUUSD,2026-02-03 00:25:00+08:00,2026-02-03 00:28:00+08:00,bear,3351.0,4,4,3,Double
XAUUSD,2026-02-03 00:29:00+08:00,2026-02-03 00:33:00+08:00,bear,4023.0,5,5,3,Double
XAUUSD,2026-02-03 00:34:00+08:00,2026-02-03 00:41:00+08:00,bull,4742.0,8,8,3,Double
XAUUSD,2026-02-03 00:42:00+08:00,2026-02-03 00:52:00+08:00,bear,6157.0,11,11,3,Double
XAUUSD,2026-02-03 00:53:00+08:00,2026-02-03 00:58:00+08:00,bear,4155.0,6,6,3,Double
XAUUSD,2026-02-03 01:00:00+08:00,2026-02-03 01:04:00+08:00,bear,4442.0,5,5,3,Double
XAUUSD,2026-02-03 01:05:00+08:00,2026-02-03 01:10:00+08:00,bull,3549.0,6,6,3,Double
XAUUSD,2026-02-03 01:11:00+08:00,2026-02-03 01:15:00+08:00,bear,2680.0,5,5,3,Double
XAUUSD,2026-02-03 01:16:00+08:00,2026-02-03 01:20:00+08:00,bull,3044.0,5,5,3,Double
XAUUSD,2026-02-03 01:21:00+08:00,2026-02-03 01:24:00+08:00,bull,2576.0,4,4,1,Single
XAUUSD,2026-02-03 01:25:00+08:00,2026-02-03 01:30:00+08:00,bull,6465.0,6,6,3,Double
XAUUSD,2026-02-03 01:31:00+08:00,2026-02-03 01:34:00+08:00,bear,3745.0,4,4,3,Double
XAUUSD,2026-02-03 01:35:00+08:00,2026-02-03 01:40:00+08:00,bull,2942.0,6,6,3,Double
XAUUSD,2026-02-03 01:42:00+08:00,2026-02-03 01:51:00+08:00,bear,4979.0,10,10,3,Double
XAUUSD,2026-02-03 01:52:00+08:00,2026-02-03 02:02:00+08:00,bear,6479.0,11,11,3,Double
XAUUSD,2026-02-03 02:03:00+08:00,2026-02-03 02:17:00+08:00,bull,8796.0,15,15,3,Double
XAUUSD,2026-02-03 02:18:00+08:00,2026-02-03 02:24:00+08:00,bull,3309.0,7,7,3,Double
XAUUSD,2026-02-03 02:25:00+08:00,2026-02-03 02:33:00+08:00,bear,5191.0,9,9,3,Double
XAUUSD,2026-02-03 02:34:00+08:00,2026-02-03 02:39:00+08:00,bear,2853.0,6,6,3,Double
XAUUSD,2026-02-03 02:40:00+08:00,2026-02-03 02:45:00+08:00,bull,2940.0,6,6,3,Double
XAUUSD,2026-02-03 02:49:00+08:00,2026-02-03 02:54:00+08:00,bear,1842.0,6,6,3,Double
XAUUSD,2026-02-03 02:55:00+08:00,2026-02-03 03:00:00+08:00,bear,1853.0,6,6,2,Double
XAUUSD,2026-02-03 03:01:00+08:00,2026-02-03 03:10:00+08:00,bull,4832.0,10,10,3,Double
XAUUSD,2026-02-03 03:11:00+08:00,2026-02-03 03:16:00+08:00,bull,2506.0,6,6,3,Double
XAUUSD,2026-02-03 03:17:00+08:00,2026-02-03 03:24:00+08:00,bear,2205.0,8,8,1,Single
XAUUSD,2026-02-03 03:25:00+08:00,2026-02-03 03:31:00+08:00,bear,2049.0,7,7,2,Double
XAUUSD,2026-02-03 03:32:00+08:00,2026-02-03 03:37:00+08:00,bull,2591.0,6,6,3,Double
XAUUSD,2026-02-03 03:38:00+08:00,2026-02-03 03:43:00+08:00,bull,1666.0,6,6,3,Double
XAUUSD,2026-02-03 03:44:00+08:00,2026-02-03 03:50:00+08:00,bull,2038.0,7,7,3,Double
XAUUSD,2026-02-03 03:51:00+08:00,2026-02-03 03:56:00+08:00,bull,1572.0,6,6,3,Double
XAUUSD,2026-02-03 03:57:00+08:00,2026-02-03 04:00:00+08:00,bull,2765.0,4,4,3,Double
XAUUSD,2026-02-03 04:01:00+08:00,2026-02-03 04:06:00+08:00,bear,1308.0,6,6,3,Double
XAUUSD,2026-02-03 04:07:00+08:00,2026-02-03 04:14:00+08:00,bull,3831.0,8,8,3,Double
XAUUSD,2026-02-03 04:16:00+08:00,2026-02-03 04:22:00+08:00,bear,2639.0,7,7,3,Double
XAUUSD,2026-02-03 04:23:00+08:00,2026-02-03 04:31:00+08:00,bear,2969.0,9,9,3,Double
XAUUSD,2026-02-03 04:32:00+08:00,2026-02-03 04:35:00+08:00,bear,2392.0,4,4,3,Double
XAUUSD,2026-02-03 04:36:00+08:00,2026-02-03 04:43:00+08:00,bull,1855.0,8,8,3,Double
XAUUSD,2026-02-03 04:44:00+08:00,2026-02-03 04:49:00+08:00,bear,2233.0,6,6,3,Double
XAUUSD,2026-02-03 04:50:00+08:00,2026-02-03 04:58:00+08:00,bear,2733.0,9,9,3,Double
XAUUSD,2026-02-03 04:59:00+08:00,2026-02-03 05:06:00+08:00,bear,2025.0,8,8,3,Double
XAUUSD,2026-02-03 05:07:00+08:00,2026-02-03 05:12:00+08:00,bull,2498.0,6,6,1,Single
XAUUSD,2026-02-03 05:13:00+08:00,2026-02-03 05:22:00+08:00,bear,2692.0,10,10,3,Double
XAUUSD,2026-02-03 05:23:00+08:00,2026-02-03 05:28:00+08:00,bull,1373.0,6,6,3,Double
XAUUSD,2026-02-03 05:30:00+08:00,2026-02-03 05:35:00+08:00,bear,2016.0,6,6,3,Double
XAUUSD,2026-02-03 05:36:00+08:00,2026-02-03 05:46:00+08:00,bull,6013.0,11,11,3,Double
XAUUSD,2026-02-03 05:47:00+08:00,2026-02-03 05:50:00+08:00,bear,1665.0,4,4,3,Double
XAUUSD,2026-02-03 05:51:00+08:00,2026-02-03 06:01:00+08:00,bear,3900.0,11,11,3,Double
XAUUSD,2026-02-03 06:02:00+08:00,2026-02-03 06:09:00+08:00,bear,2805.0,8,8,3,Double
XAUUSD,2026-02-03 06:10:00+08:00,2026-02-03 06:17:00+08:00,bear,2094.0,8,8,3,Double
XAUUSD,2026-02-03 06:18:00+08:00,2026-02-03 06:27:00+08:00,bear,3919.0,10,10,3,Double
XAUUSD,2026-02-03 06:28:00+08:00,2026-02-03 06:34:00+08:00,bear,1665.0,7,7,3,Double
XAUUSD,2026-02-03 06:35:00+08:00,2026-02-03 06:39:00+08:00,bear,1430.0,5,5,1,Single
XAUUSD,2026-02-03 06:41:00+08:00,2026-02-03 06:47:00+08:00,bull,2494.0,7,7,3,Double
XAUUSD,2026-02-03 06:48:00+08:00,2026-02-03 06:51:00+08:00,bear,1329.0,4,4,3,Double
XAUUSD,2026-02-03 06:52:00+08:00,2026-02-03 07:00:00+08:00,bear,3462.0,9,9,3,Double
XAUUSD,2026-02-03 07:01:00+08:00,2026-02-03 07:05:00+08:00,bear,2219.0,5,5,3,Double
XAUUSD,2026-02-03 07:06:00+08:00,2026-02-03 07:08:00+08:00,bear,653.0,3,3,0,None
XAUUSD,2026-02-03 07:09:00+08:00,2026-02-03 07:16:00+08:00,bull,2355.0,8,8,3,Double
XAUUSD,2026-02-03 07:17:00+08:00,2026-02-03 07:24:00+08:00,bear,1696.0,8,8,3,Double
XAUUSD,2026-02-03 07:25:00+08:00,2026-02-03 07:31:00+08:00,bull,1499.0,7,7,3,Double
XAUUSD,2026-02-03 07:33:00+08:00,2026-02-03 07:38:00+08:00,bear,1090.0,6,6,3,Double
XAUUSD,2026-02-03 07:39:00+08:00,2026-02-03 07:45:00+08:00,bull,1682.0,7,7,2,Double
XAUUSD,2026-02-03 07:46:00+08:00,2026-02-03 07:50:00+08:00,bull,1721.0,5,5,3,Double
XAUUSD,2026-02-03 07:51:00+08:00,2026-02-03 07:56:00+08:00,bull,1770.0,6,6,3,Double
XAUUSD,2026-02-03 07:57:00+08:00,2026-02-03 07:59:00+08:00,bull,752.0,3,3,1,Single
XAUUSD,2026-02-03 09:01:00+08:00,2026-02-03 09:09:00+08:00,bull,4705.0,9,9,1,Single
XAUUSD,2026-02-03 09:10:00+08:00,2026-02-03 09:20:00+08:00,bull,3496.0,11,11,3,Double
XAUUSD,2026-02-03 09:21:00+08:00,2026-02-03 09:27:00+08:00,bull,3285.0,7,7,3,Double
XAUUSD,2026-02-03 09:28:00+08:00,2026-02-03 09:35:00+08:00,bear,2847.0,8,8,2,Double
XAUUSD,2026-02-03 09:36:00+08:00,2026-02-03 09:41:00+08:00,bull,2354.0,6,6,3,Double
XAUUSD,2026-02-03 09:42:00+08:00,2026-02-03 09:47:00+08:00,bear,1240.0,6,6,3,Double
XAUUSD,2026-02-03 09:48:00+08:00,2026-02-03 09:57:00+08:00,bull,3218.0,10,10,3,Double
XAUUSD,2026-02-03 09:58:00+08:00,2026-02-03 10:06:00+08:00,bull,2841.0,9,9,3,Double
XAUUSD,2026-02-03 10:07:00+08:00,2026-02-03 10:12:00+08:00,bull,1461.0,6,6,3,Double
XAUUSD,2026-02-03 10:13:00+08:00,2026-02-03 10:22:00+08:00,bull,4529.0,10,10,3,Double
XAUUSD,2026-02-03 10:23:00+08:00,2026-02-03 10:31:00+08:00,bull,2814.0,9,9,2,Double
XAUUSD,2026-02-03 10:32:00+08:00,2026-02-03 10:38:00+08:00,bull,1385.0,7,7,3,Double
XAUUSD,2026-02-03 10:39:00+08:00,2026-02-03 10:44:00+08:00,bear,1319.0,6,6,3,Double
XAUUSD,2026-02-03 10:45:00+08:00,2026-02-03 10:51:00+08:00,bear,3106.0,7,7,3,Double
XAUUSD,2026-02-03 10:52:00+08:00,2026-02-03 10:55:00+08:00,bull,2292.0,4,4,3,Double
XAUUSD,2026-02-03 10:56:00+08:00,2026-02-03 11:02:00+08:00,bear,4437.0,7,7,3,Double
XAUUSD,2026-02-03 11:03:00+08:00,2026-02-03 11:08:00+08:00,bear,2734.0,6,6,3,Double
XAUUSD,2026-02-03 11:09:00+08:00,2026-02-03 11:20:00+08:00,bull,4914.0,12,12,3,Double
XAUUSD,2026-02-03 11:21:00+08:00,2026-02-03 11:29:00+08:00,bull,1933.0,9,9,3,Double
XAUUSD,2026-02-03 11:30:00+08:00,2026-02-03 11:35:00+08:00,bear,1737.0,6,6,1,Single
XAUUSD,2026-02-03 11:36:00+08:00,2026-02-03 11:41:00+08:00,bear,2017.0,6,6,3,Double
XAUUSD,2026-02-03 11:42:00+08:00,2026-02-03 11:48:00+08:00,bull,1830.0,7,7,3,Double
XAUUSD,2026-02-03 11:49:00+08:00,2026-02-03 11:53:00+08:00,bear,1397.0,5,5,3,Double
XAUUSD,2026-02-03 11:54:00+08:00,2026-02-03 11:57:00+08:00,bear,2363.0,4,4,3,Double
XAUUSD,2026-02-03 11:58:00+08:00,2026-02-03 12:09:00+08:00,bear,4423.0,12,12,2,Double
XAUUSD,2026-02-03 12:10:00+08:00,2026-02-03 12:20:00+08:00,bear,4203.0,11,11,3,Double
XAUUSD,2026-02-03 12:21:00+08:00,2026-02-03 12:25:00+08:00,bull,2188.0,5,5,3,Double
XAUUSD,2026-02-03 12:26:00+08:00,2026-02-03 12:33:00+08:00,bear,1929.0,8,8,3,Double
XAUUSD,2026-02-03 12:34:00+08:00,2026-02-03 12:41:00+08:00,bull,2348.0,8,8,3,Double
XAUUSD,2026-02-03 12:42:00+08:00,2026-02-03 12:45:00+08:00,bull,2909.0,4,4,3,Double
XAUUSD,2026-02-03 12:46:00+08:00,2026-02-03 12:51:00+08:00,bear,1715.0,6,6,3,Double
XAUUSD,2026-02-03 12:52:00+08:00,2026-02-03 13:01:00+08:00,bull,3377.0,10,10,3,Double
XAUUSD,2026-02-03 13:02:00+08:00,2026-02-03 13:06:00+08:00,bull,1347.0,5,5,3,Double
XAUUSD,2026-02-03 13:07:00+08:00,2026-02-03 13:13:00+08:00,bear,2373.0,7,7,3,Double
XAUUSD,2026-02-03 13:14:00+08:00,2026-02-03 13:21:00+08:00,bear,2015.0,8,8,3,Double
XAUUSD,2026-02-03 13:22:00+08:00,2026-02-03 13:29:00+08:00,bear,2866.0,8,8,3,Double
XAUUSD,2026-02-03 13:30:00+08:00,2026-02-03 13:44:00+08:00,bull,4128.0,15,15,3,Double
XAUUSD,2026-02-03 13:45:00+08:00,2026-02-03 13:54:00+08:00,bear,1969.0,10,10,3,Double
XAUUSD,2026-02-03 13:55:00+08:00,2026-02-03 14:06:00+08:00,bull,2608.0,12,12,3,Double
XAUUSD,2026-02-03 14:07:00+08:00,2026-02-03 14:11:00+08:00,bear,916.0,5,5,3,Double
XAUUSD,2026-02-03 14:12:00+08:00,2026-02-03 14:18:00+08:00,bear,1658.0,7,7,3,Double
XAUUSD,2026-02-03 14:19:00+08:00,2026-02-03 14:25:00+08:00,bear,1835.0,7,7,3,Double
XAUUSD,2026-02-03 14:26:00+08:00,2026-02-03 14:31:00+08:00,bull,1038.0,6,6,2,Double
XAUUSD,2026-02-03 14:32:00+08:00,2026-02-03 14:39:00+08:00,bull,1932.0,8,8,3,Double
XAUUSD,2026-02-03 14:40:00+08:00,2026-02-03 14:45:00+08:00,bear,767.0,6,6,3,Double
XAUUSD,2026-02-03 14:46:00+08:00,2026-02-03 14:50:00+08:00,bull,486.0,5,5,3,Double
XAUUSD,2026-02-03 14:51:00+08:00,2026-02-03 14:56:00+08:00,bear,822.0,6,6,1,Single
